"","rowid","source","doi","article","tech.a1","tech.a2","tech.a3","tech.a4","tech.a5","tech.a6","tech.1","tech.2","tech.3","tech.4","tech.5","tech.6","tech.7","tech.8","tech.9","tech.10","tech.11","tech.12","risk.b1","risk.13","risk.14","risk.15","risk.16","risk.17","risk.18","risk.19","risk.20","technical.quality","risk.quality","total.quality","score.source","tech.tier.zero","tech.tier.zero.criteria.failure","risk.tier.zero","risk.tier.zero.criteria.failure","authors","year","genus","species","organism.group","environment","life.stage","invitro.invivo","sex","body.length.cm","body.size.source","max.size.ingest.mm","ingest.size.source","exposure.route","leachate.only","mix","type","negative.control","reference.material","exposure.media","solvent","detergent","media.sal.ppt","media.ph","media.temp","media.temp.min","media.temp.max","exposure.duration.d","treatments","replicates","dosing.frequency","sample.size","dose.particles.mL.nominal","dose.particles.mL.min.nominal","dose.particles.mL.max.nominal","dose.mg.L.nominal","dose.mg.kg.sed.nominal","dose.mg.kg.food.nominal","dose.particles.kg.food.nominal","dose.percent.sed.nominal","dose.particles.m2.nominal","dose.mg.m2.nominal","dose.percent.food.nominal","dose.particles.kg.sed.nominal","chem.add.nominal","chem.add.dose.mg.L.nominal","chem.exp.typ.nominal","dose.particles.mL.measured","dose.mg.L.measured","dose.mg.kg.sed.measured","dose.mg.kg.food.measured","dose.particles.kg.food.measured","dose.particles.kg.food.min.measured","dose.particles.kg.food.max.measured","dose.percent.sed.measured","dose.particles.m2.measured","chem.add.dose.mg.L.measured","dose.particles.mL.master","dose.particles.mL.master.converted.reported","dose.mg.L.master","dose.mg.L.master.converted.reported","effect","effect.metric","af.time","acute.chronic","af.noec","direction","stat.clarity","lvl1","lvl2","lvl3","effect.score","bio.org","target.cell.tissue","polymer","density.g.cm3","density.mg.um.3","density.reported.estimated","shape","charge","zetapotential.mV","zetapotential.media","functional.group","size.length.mm.nominal","size.length.min.mm.nominal","size.length.max.mm.nominal","size.length.mm.measured","size.length.min.mm.measured","size.length.max.mm.measured","size.width.mm.nominal","size.width.min.mm.nominal","size.width.max.mm.nominal","size.width.mm.measured","size.width.min.mm.measured","size.width.max.mm.measured","size.height.mm.nominal","size.height.min.mm.nominal","size.height.max.mm.nominal","size.height.mm.measured","size.height.min.mm.measured","size.height.max.mm.measured","csf","csf.calculated.estimated","size.length.um.used.for.conversions","size.width.um.used.for.conversions","particle.surface.area.um2","particle.volume.um3","mass.per.particle.mg","size.category","weather.biofoul","size.valid","size.valid.method","size.valid.media","shape.valid","shape.valid.method","polymer.valid","polymer.valid.method","particle.source","supplier.part","sodium.azide","contaminant.screen","sol.rinse","clean.method","background.plastics","concentration.valid","particle.behavior","uptake.valid","uptake.valid.method","tissue.distribution","fed","curator","effect_f","size_f","shape_f","poly_f","org_f","lvl1_f","lvl2_f","lvl3_f","bio_f","vivo_f","life_f","env_f","species_f","af.time_noNA","acute.chronic_f","tier_zero_tech_f","tier_zero_risk_f","weather.biofoul_f","treatment_range","max.size.ingest.um","exp_type_f","polydispersity","size.length.min.um.used.for.conversions","size.width.min.um.used.for.conversions","size.height.min.um.used.for.conversions","size.length.max.um.used.for.conversions","size.width.max.um.used.for.conversions","size.height.max.um.used.for.conversions","particle.surface.area.um2.min","particle.surface.area.um2.max","particle.volume.um3.min","particle.volume.um3.max","mass.per.particle.mg.min","mass.per.particle.mg.max","dose.um3.mL.master","dose.um2.mL.master","dose.um2.ug.mL.master","environment.noNA","Species","Group","chem.exp.typ.nominal_f","alpha","a.sa","a.v","a.m","a.ssa","R.ave","p.ave","x2M","EC_mono_p.particles.mL","mu.p.mono","mu.p.poly","EC_poly_p.particles.mL","CF_bio","EC_env_p.particles.mL","x_LL_sa","x_UL_sa","mu.sa.poly","mu.sa.mono","EC_poly_sa.particles.mL","EC_env_sa.particles.mL","x_LL_v","x_UL_v","mu.v.poly","mu.v.mono","EC_poly_v.particles.mL","EC_env_v.particles.mL","x_LL_m","x_UL_m","mu.m.poly","mu.m.mono","EC_poly_m.particles.mL","EC_env_m.particles.mL","mu.ssa.mono","x_LL_ssa","x_UL_ssa","mu.ssa.inverse.poly","mu.ssa.poly","EC_poly_ssa.particles.mL","EC_env_ssa.particles.mL"
"218",3667,"Koelmans,Rochman","10.1021/acs.est.7b03574",113,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,2,"P",2,2,2,2,1,0,2,1,18,12,30,"de Ruijter","Pass",NA,"Pass",NA,"Ziajahromi",2017,"Ceriodaphnia","dubia","Crustacea","Freshwater","Early","invivo",NA,0.14,"Koelmans 2020",0.03567,"Koelmans 2020","water","N","N","Lab","Y","N","diluted mineral water",NA,"tween20",NA,NA,25,NA,NA,8,6,4,1,5,NA,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"reported",0.03125,"reported","N","NOEC",10,"acute",1,NA,"Clear","fitness","reproduction","num.offspring",4,"organism",NA,"PET",1.38,1.38e-09,"reported","fiber",NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"estimated",280,NA,409991.666,2873510.08,0.003965444,4,"N","Y","microscopy","moderately.hard.water","Y","stereomicroscopy","Y","FTIR","lab",NA,"N","N","70 percent ethanol deionized water","soak rinse","N","Y","vortex sonicated","Y","microscopy",NA,"Y","LTH,EM","No","100µm < 1mm","Fiber","Polyethylene Terephthalate","Crustacea","Fitness","Reproduction","Number of Offspring","Organism","In Vivo","Early","Freshwater","Ceriodaphnia dubia","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",35.67,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775847.7216,110697.74982,27915600326.2182,"Freshwater","Ceriodaphnia dubia","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,35.67,0.27,1,3.45909789701698,0.0780550328549069,1.02220359661528,0.0797881353182097,3.14159265358979,3997.20195704306,112.060609953548,409991.666,987.838187440593,1009.77174807569,0.35081117965086,15921.454975196,85.6622594412543,2873510.08,9057.054141002,9258.15331767156,3.85892297615946e-07,0.0175136004727156,0.000275288713895875,3.965444,1149.32202628712,1174.84110893986,103391.112319327,1.22833333333333e-07,4.381465e-06,4.59863084483756e-07,2174560.28487828,0.00379358719912261,0.00387781847901682
"219",3668,"Koelmans,Rochman","10.1021/acs.est.7b03574",113,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,2,"P",2,2,2,2,1,0,2,1,18,12,30,"de Ruijter","Pass",NA,"Pass",NA,"Ziajahromi",2017,"Ceriodaphnia","dubia","Crustacea","Freshwater","Early","invivo",NA,0.14,"Koelmans 2020",0.03567,"Koelmans 2020","water","N","N","Lab","Y","N","diluted mineral water",NA,"tween20",NA,NA,25,NA,NA,8,6,4,1,5,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,"reported",0.0625,"reported","Y","LOEC",10,"acute",2,"increase","Clear","fitness","reproduction","num.offspring",4,"organism",NA,"PET",1.38,1.38e-09,"reported","fiber",NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"estimated",280,NA,409991.666,2873510.08,0.003965444,4,"N","Y","microscopy","moderately.hard.water","Y","stereomicroscopy","Y","FTIR","lab",NA,"N","N","70 percent ethanol deionized water","soak rinse","N","Y","vortex sonicated","Y","microscopy",NA,"Y","LTH,EM","Yes","100µm < 1mm","Fiber","Polyethylene Terephthalate","Crustacea","Fitness","Reproduction","Number of Offspring","Organism","In Vivo","Early","Freshwater","Ceriodaphnia dubia","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",35.67,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551695.4432,221395.49964,55831200652.4364,"Freshwater","Ceriodaphnia dubia","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,35.67,0.54,1,3.45909789701698,0.156110065709814,1.02220359661528,0.159576270636419,3.14159265358979,3997.20195704306,112.060609953548,409991.666,1975.67637488119,2019.54349615139,0.35081117965086,15921.454975196,85.6622594412543,2873510.08,18114.108282004,18516.3066353431,3.85892297615946e-07,0.0175136004727156,0.000275288713895875,3.965444,2298.64405257424,2349.68221787971,103391.112319327,1.22833333333333e-07,4.381465e-06,4.59863084483756e-07,2174560.28487828,0.00758717439824522,0.00775563695803364
"220",3680,"Koelmans,Rochman","10.1021/acs.est.7b03574",113,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,2,"P",2,2,2,2,1,0,2,1,18,12,30,"de Ruijter","Pass",NA,"Pass",NA,"Ziajahromi",2017,"Ceriodaphnia","dubia","Crustacea","Freshwater","Early","invivo",NA,0.14,"Koelmans 2020",0.03567,"Koelmans 2020","water","N","N","Lab","Y","N","diluted mineral water",NA,"tween20",NA,NA,25,NA,NA,8,6,4,1,5,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,"reported",0.25,"reported","N","NOEC",10,"acute",1,NA,"Clear","fitness","growth","size",3,"organism",NA,"PET",1.38,1.38e-09,"reported","fiber",NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"estimated",280,NA,409991.666,2873510.08,0.003965444,4,"N","Y","microscopy","moderately.hard.water","Y","stereomicroscopy","Y","FTIR","lab",NA,"N","N","70 percent ethanol deionized water","soak rinse","N","Y","vortex sonicated","Y","microscopy",NA,"Y","LTH,EM","No","100µm < 1mm","Fiber","Polyethylene Terephthalate","Crustacea","Fitness","Growth","Size","Organism","In Vivo","Early","Freshwater","Ceriodaphnia dubia","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",35.67,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6034371.168,860982.4986,217121335870.586,"Freshwater","Ceriodaphnia dubia","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,35.67,2.1,1,3.45909789701698,0.607094699982609,1.02220359661528,0.620574385808298,3.14159265358979,3997.20195704306,112.060609953548,409991.666,7683.18590231572,7853.78026281095,0.35081117965086,15921.454975196,85.6622594412543,2873510.08,70443.7544300156,72007.8591374455,3.85892297615946e-07,0.0175136004727156,0.000275288713895875,3.965444,8939.17131556649,9137.65306953222,103391.112319327,1.22833333333333e-07,4.381465e-06,4.59863084483756e-07,2174560.28487828,0.0295056782153981,0.030160810392353
"221",3681,"Koelmans,Rochman","10.1021/acs.est.7b03574",113,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,2,"P",2,2,2,2,1,0,2,1,18,12,30,"de Ruijter","Pass",NA,"Pass",NA,"Ziajahromi",2017,"Ceriodaphnia","dubia","Crustacea","Freshwater","Early","invivo",NA,0.14,"Koelmans 2020",0.03567,"Koelmans 2020","water","N","N","Lab","Y","N","diluted mineral water",NA,"tween20",NA,NA,25,NA,NA,8,6,4,1,5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,"reported",0.5,"reported","Y","LOEC",10,"acute",2,"decrease","Clear","fitness","growth","size",3,"organism",NA,"PET",1.38,1.38e-09,"reported","fiber",NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"estimated",280,NA,409991.666,2873510.08,0.003965444,4,"N","Y","microscopy","moderately.hard.water","Y","stereomicroscopy","Y","FTIR","lab",NA,"N","N","70 percent ethanol deionized water","soak rinse","N","Y","vortex sonicated","Y","microscopy",NA,"Y","LTH,EM","Yes","100µm < 1mm","Fiber","Polyethylene Terephthalate","Crustacea","Fitness","Growth","Size","Organism","In Vivo","Early","Freshwater","Ceriodaphnia dubia","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",35.67,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12356093.344,1762964.1638,444581782973.105,"Freshwater","Ceriodaphnia dubia","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,35.67,4.3,1,3.45909789701698,1.24309867139296,1.02220359661528,1.27069993284556,3.14159265358979,3997.20195704306,112.060609953548,409991.666,15732.2377999798,16081.5500619462,0.35081117965086,15921.454975196,85.6622594412543,2873510.08,144241.973356698,147444.663948103,3.85892297615946e-07,0.0175136004727156,0.000275288713895875,3.965444,18304.0174556838,18710.4324757088,103391.112319327,1.22833333333333e-07,4.381465e-06,4.59863084483756e-07,2174560.28487828,0.0604163887267675,0.0617578498510086
"222",3924,"Jacob","10.1016/j.jhazmat.2018.07.101",120,2,2,2,2,2,2,1,2,1,2,2,0,0,0,0,1,1,2,"P",2,0,1,2,0,0,0,0,12,5,17,"VDR,JV","Pass",NA,"Pass",NA,"Beiras",2018,"Brachionus","plicatilis","Rotifera","Marine","Early","invivo",NA,0.06,"https://www.micropia.nl/en/discover/microbiology/Brachionus-plicatilis/",0.0547861879401367,NA,"water","N","N","Lab","Y","N","filtered seawater",NA,NA,20,NA,25,NA,NA,2,4,3,1,12.5,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79577.47155,"converted",0.1,"reported","N","NOEC",10,"acute",1,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","fragment",NA,NA,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.5,NA,32.68428459,1.308996939,1.26e-09,3,"N","N",NA,NA,"Y","light.microscopy","N",NA,"commercial","cospheric,CPMS-0.96","unknown","N","No","Not Cleaned","N","N","Not Evaluated","Y","microscopy flourescent particles","gut","N","LTH","No","1µm < 100µm","Fragment","Polyethylene","Rotifera","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Marine","Brachionus plicatilis","10","Acute","Red Criteria Passed","Red Criteria Passed","No","2-5",54.7861879401367,"Particle Only","polydisperse",1,0.77,0.5159,4,3.08,2.0636,7.21005908347071,115.360945335531,0.207995948414995,13.3117406985597,1.99676110478395e-07,1.27792710706173e-05,104166.66667231,2600932.72709283,2064232323089545984,"Marine","Brachionus plicatilis","Rotifera","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,54.7861879401367,79577.47155,1,3.78804404883498,21007.5359536735,1.01387298550517,21298.9731954581,3.14159265358979,9429.57325327593,172.115885550923,28.8402363338828,13334.2316370665,13519.2172392901,0.35081117965086,57688.1582568341,167.170253002615,1.70940468208649,813.721939237873,825.010691906155,3.85892297615946e-07,0.0634569740825175,0.000653548441884701,0.00203222698451741,66229.7471714562,67148.5514939766,14191.4444368681,1.22833333333333e-07,6.72957008531345e-06,5.11861056132517e-07,1953655.17266683,154.716758051567,156.863141393423
"223",3925,"Jacob","10.1016/j.jhazmat.2018.07.101",120,2,2,2,2,2,2,1,2,1,2,2,0,0,0,0,1,1,2,"P",2,0,1,2,0,0,0,0,12,5,17,"VDR,JV","Pass",NA,"Pass",NA,"Beiras",2018,"Brachionus","plicatilis","Rotifera","Marine","Early","invivo",NA,0.06,"https://www.micropia.nl/en/discover/microbiology/Brachionus-plicatilis/",0.0547861879401367,NA,"water","N","N","Lab","Y","N","filtered seawater",NA,NA,20,NA,25,NA,NA,2,4,3,1,12.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795774.7155,"converted",1,"reported","N","LOEC",10,"acute",2,"increase","Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","fragment",NA,NA,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.5,NA,32.68428459,1.308996939,1.26e-09,3,"N","N",NA,NA,"Y","light.microscopy","N",NA,"commercial","cospheric,CPMS-0.96","unknown","N","No","Not Cleaned","N","N","Not Evaluated","Y","microscopy flourescent particles","gut","N","LTH","No","1µm < 100µm","Fragment","Polyethylene","Rotifera","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Marine","Brachionus plicatilis","10","Acute","Red Criteria Passed","Red Criteria Passed","No","2-5",54.7861879401367,"Particle Only","polydisperse",1,0.77,0.5159,4,3.08,2.0636,7.21005908347071,115.360945335531,0.207995948414995,13.3117406985597,1.99676110478395e-07,1.27792710706173e-05,1041666.6667231,26009327.2709283,20642323230895460352,"Marine","Brachionus plicatilis","Rotifera","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,54.7861879401367,795774.7155,1,3.78804404883498,210075.359536735,1.01387298550517,212989.731954581,3.14159265358979,9429.57325327593,172.115885550923,28.8402363338828,133342.316370665,135192.172392901,0.35081117965086,57688.1582568341,167.170253002615,1.70940468208649,8137.21939237873,8250.10691906155,3.85892297615946e-07,0.0634569740825175,0.000653548441884701,0.00203222698451741,662297.471714563,671485.514939766,14191.4444368681,1.22833333333333e-07,6.72957008531345e-06,5.11861056132517e-07,1953655.17266683,1547.16758051567,1568.63141393423
"224",3927,"Jacob","10.1016/j.jhazmat.2018.07.101",120,2,2,2,2,2,2,1,2,1,2,2,0,0,0,0,1,1,2,"P",2,0,1,2,0,0,0,0,12,5,17,"VDR,JV","Pass",NA,"Pass",NA,"Beiras",2018,"Brachionus","plicatilis","Rotifera","Marine","Early","invivo",NA,0.06,"https://www.micropia.nl/en/discover/microbiology/Brachionus-plicatilis/",0.0547861879401367,NA,"water","N","N","Lab","Y","N","filtered seawater",NA,NA,20,NA,25,NA,NA,2,4,3,1,12.5,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7957.747155,"converted",0.01,"reported","N","LOEC",10,"acute",2,NA,"Clear","fitness","mortality","immobilization",6,"organism",NA,"PE",0.96,9.6e-10,"reported","fragment",NA,NA,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.5,NA,32.68428459,1.308996939,1.26e-09,3,"N","N",NA,NA,"Y","light.microscopy","N",NA,"commercial","cospheric,CPMS-0.96","unknown","N","No","Not Cleaned","N","N","Not Evaluated","Y","microscopy flourescent particles","gut","N","LTH","No","1µm < 100µm","Fragment","Polyethylene","Rotifera","Fitness","Mortality","Immobilization","Organism","In Vivo","Early","Marine","Brachionus plicatilis","10","Acute","Red Criteria Passed","Red Criteria Passed","No","2-5",54.7861879401367,"Particle Only","polydisperse",1,0.77,0.5159,4,3.08,2.0636,7.21005908347071,115.360945335531,0.207995948414995,13.3117406985597,1.99676110478395e-07,1.27792710706173e-05,10416.666667231,260093.272709283,206423232308954592,"Marine","Brachionus plicatilis","Rotifera","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,54.7861879401367,7957.747155,1,3.78804404883498,2100.75359536735,1.01387298550517,2129.89731954581,3.14159265358979,9429.57325327593,172.115885550923,28.8402363338828,1333.42316370665,1351.92172392901,0.35081117965086,57688.1582568341,167.170253002615,1.70940468208649,81.3721939237873,82.5010691906155,3.85892297615946e-07,0.0634569740825175,0.000653548441884701,0.00203222698451741,6622.97471714562,6714.85514939766,14191.4444368681,1.22833333333333e-07,6.72957008531345e-06,5.11861056132517e-07,1953655.17266683,15.4716758051567,15.6863141393423
"225",3941,"Jacob","10.1016/j.jhazmat.2018.07.101",120,2,2,2,2,2,2,1,2,1,2,2,0,0,0,0,1,1,2,"P",2,0,1,2,0,0,0,0,12,5,17,"VDR,JV","Pass",NA,"Pass",NA,"Beiras",2018,"Tigriopus","fulvus","Crustacea","Marine","Early","invivo",NA,0.12,"WoRMS",0.104679876581976,NA,"water","N","N","Lab","Y","N","filtered seawater",NA,NA,NA,NA,20,NA,NA,2,4,3,1,17.5,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79577.47155,"converted",0.1,"reported","N","NOEC",10,"acute",1,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","fragment",NA,NA,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.5,NA,32.68428459,1.308996939,1.26e-09,3,"N","N",NA,NA,"Y","light.microscopy","N",NA,"commercial","cospheric,CPMS-0.96","unknown","N","No","Not Cleaned","N","N","Not Evaluated","Y","microscopy flourescent particles","gut","N","LTH","No","1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Marine","Tigriopus fulvus","10","Acute","Red Criteria Passed","Red Criteria Passed","No","2-5",104.679876581976,"Particle Only","polydisperse",1,0.77,0.5159,4,3.08,2.0636,7.21005908347071,115.360945335531,0.207995948414995,13.3117406985597,1.99676110478395e-07,1.27792710706173e-05,104166.66667231,2600932.72709283,2064232323089545984,"Marine","Tigriopus fulvus","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,104.679876581976,79577.47155,1,4.27709411206931,18605.4993097871,1.00683534111585,18732.6742442002,3.14159265358979,34425.1845036654,328.861531248622,28.8402363338828,6978.72164506761,7026.42358806421,0.35081117965086,402404.687275692,458.698581952827,1.70940468208649,296.556623037835,298.583688716463,3.85892297615946e-07,0.442645156003261,0.00242449473185437,0.00203222698451741,15701.8473132012,15809.1747957359,14191.4444368681,1.22833333333333e-07,1.28581781734861e-05,5.92942258875689e-07,1686504.85781897,157.629967360019,158.707421957005
"226",3942,"Jacob","10.1016/j.jhazmat.2018.07.101",120,2,2,2,2,2,2,1,2,1,2,2,0,0,0,0,1,1,2,"P",2,0,1,2,0,0,0,0,12,5,17,"VDR,JV","Pass",NA,"Pass",NA,"Beiras",2018,"Tigriopus","fulvus","Crustacea","Marine","Early","invivo",NA,0.12,"WoRMS",0.104679876581976,NA,"water","N","N","Lab","Y","N","filtered seawater",NA,NA,NA,NA,20,NA,NA,2,4,3,1,17.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795774.7155,"converted",1,"reported","Y","LOEC",10,"acute",2,"increase","Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","fragment",NA,NA,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.5,NA,32.68428459,1.308996939,1.26e-09,3,"N","N",NA,NA,"Y","light.microscopy","N",NA,"commercial","cospheric,CPMS-0.96","unknown","N","No","Not Cleaned","N","N","Not Evaluated","Y","microscopy flourescent particles","gut","N","LTH","Yes","1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Marine","Tigriopus fulvus","10","Acute","Red Criteria Passed","Red Criteria Passed","No","2-5",104.679876581976,"Particle Only","polydisperse",1,0.77,0.5159,4,3.08,2.0636,7.21005908347071,115.360945335531,0.207995948414995,13.3117406985597,1.99676110478395e-07,1.27792710706173e-05,1041666.6667231,26009327.2709283,20642323230895460352,"Marine","Tigriopus fulvus","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,104.679876581976,795774.7155,1,4.27709411206931,186054.993097871,1.00683534111585,187326.742442002,3.14159265358979,34425.1845036654,328.861531248622,28.8402363338828,69787.2164506762,70264.2358806421,0.35081117965086,402404.687275692,458.698581952827,1.70940468208649,2965.56623037835,2985.83688716463,3.85892297615946e-07,0.442645156003261,0.00242449473185437,0.00203222698451741,157018.473132012,158091.747957359,14191.4444368681,1.22833333333333e-07,1.28581781734861e-05,5.92942258875689e-07,1686504.85781897,1576.29967360019,1587.07421957005
"227",3999,"Jacob","10.1016/j.jhazmat.2018.07.101",120,2,2,2,2,2,2,1,2,1,2,2,0,0,0,0,1,1,2,"P",2,0,1,2,0,0,0,0,12,5,17,"VDR,JV","Pass",NA,"Pass",NA,"Beiras",2018,"Paracentrotus","lividus","Echinoderm","Marine","Early","invivo",NA,6,"sealifebase.org",4.0445581424139,NA,"water","N","N","Lab","Y","N","filtered seawater",NA,NA,34,NA,18,NA,NA,2,5,4,1,1000,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2953390.697,"converted",30,"reported","N","NOEC",10,"acute",1,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.97,9.7e-10,"reported","fragment",NA,NA,NA,NA,NA,0.004,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",5,NA,130.7371384,10.47197551,1.02e-08,3,"N","N",NA,NA,"Y","light.microscopy","N",NA,"commercial","micropowders,MPP-635XF","N","N","No","Not Cleaned","N","N","Not Evaluated","Y","microscopy flourescent particles","gut","N","LTH","No","1µm < 100µm","Fragment","Polyethylene","Echinoderm","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Marine","Paracentrotus lividus","10","Acute","Red Criteria Passed","Red Criteria Passed","No","2-5",4044.5581424139,"Particle Only","polydisperse",4,3.08,2.0636,6,4.62,3.0954,115.360945335531,259.562127004946,13.3117406985597,44.9271248576389,1.29123884776029e-05,4.35793111119098e-05,30927835.0504458,386117848.302961,37854691010094260224,"Marine","Paracentrotus lividus","Echinoderm","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,4044.5581424139,2953390.697,1,6.73982200960733,438200.10273121,1.00002806857617,438212.40238417,3.14159265358979,51391588.1265506,12706.3541472243,173.041418003297,40220.7358779046,40221.8648166931,0.35081117965086,23210616393.3184,137098.265838676,24.5152409169226,528.11087008168,528.125693401862,3.85892297615946e-07,25531.6780326502,4.14260838797634,0.0242502344379629,2565.23245650796,2565.30445893056,7135.65959314631,1.22833333333333e-07,0.000496806558493173,1.08788571778899e-06,919214.20021249,3401.74741881213,3401.84290101865
